cycle,sm,cta,warp,pc,instruction,event,active_mask,eligible,selected,stall_reason,memory_transaction_count,cache_result,divergence_depth
2,0,0,2,0,"MOV.LANEID r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
2,1,0,9,1,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
2,1,0,10,0,"MOV.LANEID r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
2,1,0,10,0,"MOV.LANEID r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
3,0,0,2,1,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
3,0,0,3,0,"MOV.LANEID r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
3,0,0,3,0,"MOV.LANEID r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
3,1,0,10,1,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
3,1,0,11,0,"MOV.LANEID r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
3,1,0,11,0,"MOV.LANEID r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
4,0,0,3,1,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
4,0,0,4,0,"MOV.LANEID r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
4,0,0,4,0,"MOV.LANEID r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
4,1,0,11,1,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
4,1,0,12,0,"MOV.LANEID r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
4,1,0,12,0,"MOV.LANEID r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
5,0,0,4,1,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
5,0,0,5,0,"MOV.LANEID r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
5,0,0,5,0,"MOV.LANEID r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
5,1,0,12,1,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
5,1,0,13,0,"MOV.LANEID r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
5,1,0,13,0,"MOV.LANEID r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
6,0,0,5,1,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
6,0,0,6,0,"MOV.LANEID r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
6,0,0,6,0,"MOV.LANEID r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
6,1,0,13,1,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
6,1,0,14,0,"MOV.LANEID r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
6,1,0,14,0,"MOV.LANEID r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
7,0,0,6,1,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
7,0,0,7,0,"MOV.LANEID r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
7,0,0,7,0,"MOV.LANEID r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
7,1,0,14,1,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
7,1,0,15,0,"MOV.LANEID r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
7,1,0,15,0,"MOV.LANEID r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
8,0,0,7,1,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
8,0,0,0,1,"MOVI r2, 16",ISSUE,11111111111111111111111111111111,1,1,"",,,
8,0,0,0,1,"MOVI r2, 16",EXECUTE,11111111111111111111111111111111,1,0,"",,,
8,1,0,15,1,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
8,1,0,8,1,"MOVI r2, 16",ISSUE,11111111111111111111111111111111,1,1,"",,,
8,1,0,8,1,"MOVI r2, 16",EXECUTE,11111111111111111111111111111111,1,0,"",,,
9,0,0,0,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
9,0,0,1,1,"MOVI r2, 16",ISSUE,11111111111111111111111111111111,1,1,"",,,
9,0,0,1,1,"MOVI r2, 16",EXECUTE,11111111111111111111111111111111,1,0,"",,,
9,1,0,8,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
9,1,0,9,1,"MOVI r2, 16",ISSUE,11111111111111111111111111111111,1,1,"",,,
9,1,0,9,1,"MOVI r2, 16",EXECUTE,11111111111111111111111111111111,1,0,"",,,
10,0,0,1,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
10,0,0,2,1,"MOVI r2, 16",ISSUE,11111111111111111111111111111111,1,1,"",,,
10,0,0,2,1,"MOVI r2, 16",EXECUTE,11111111111111111111111111111111,1,0,"",,,
10,1,0,9,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
10,1,0,10,1,"MOVI r2, 16",ISSUE,11111111111111111111111111111111,1,1,"",,,
10,1,0,10,1,"MOVI r2, 16",EXECUTE,11111111111111111111111111111111,1,0,"",,,
11,0,0,2,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
11,0,0,3,1,"MOVI r2, 16",ISSUE,11111111111111111111111111111111,1,1,"",,,
11,0,0,3,1,"MOVI r2, 16",EXECUTE,11111111111111111111111111111111,1,0,"",,,
11,1,0,10,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
11,1,0,11,1,"MOVI r2, 16",ISSUE,11111111111111111111111111111111,1,1,"",,,
11,1,0,11,1,"MOVI r2, 16",EXECUTE,11111111111111111111111111111111,1,0,"",,,
12,0,0,3,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
12,0,0,4,1,"MOVI r2, 16",ISSUE,11111111111111111111111111111111,1,1,"",,,
12,0,0,4,1,"MOVI r2, 16",EXECUTE,11111111111111111111111111111111,1,0,"",,,
12,1,0,11,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
12,1,0,12,1,"MOVI r2, 16",ISSUE,11111111111111111111111111111111,1,1,"",,,
12,1,0,12,1,"MOVI r2, 16",EXECUTE,11111111111111111111111111111111,1,0,"",,,
13,0,0,4,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
13,0,0,5,1,"MOVI r2, 16",ISSUE,11111111111111111111111111111111,1,1,"",,,
13,0,0,5,1,"MOVI r2, 16",EXECUTE,11111111111111111111111111111111,1,0,"",,,
13,1,0,12,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
13,1,0,13,1,"MOVI r2, 16",ISSUE,11111111111111111111111111111111,1,1,"",,,
13,1,0,13,1,"MOVI r2, 16",EXECUTE,11111111111111111111111111111111,1,0,"",,,
14,0,0,5,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
14,0,0,6,1,"MOVI r2, 16",ISSUE,11111111111111111111111111111111,1,1,"",,,
14,0,0,6,1,"MOVI r2, 16",EXECUTE,11111111111111111111111111111111,1,0,"",,,
14,1,0,13,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
14,1,0,14,1,"MOVI r2, 16",ISSUE,11111111111111111111111111111111,1,1,"",,,
14,1,0,14,1,"MOVI r2, 16",EXECUTE,11111111111111111111111111111111,1,0,"",,,
15,0,0,6,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
15,0,0,7,1,"MOVI r2, 16",ISSUE,11111111111111111111111111111111,1,1,"",,,
15,0,0,7,1,"MOVI r2, 16",EXECUTE,11111111111111111111111111111111,1,0,"",,,
15,1,0,14,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
15,1,0,15,1,"MOVI r2, 16",ISSUE,11111111111111111111111111111111,1,1,"",,,
15,1,0,15,1,"MOVI r2, 16",EXECUTE,11111111111111111111111111111111,1,0,"",,,
16,0,0,7,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
16,0,0,0,2,"SETP.LT p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
16,0,0,0,2,"SETP.LT p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
16,1,0,15,2,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
16,1,0,8,2,"SETP.LT p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
16,1,0,8,2,"SETP.LT p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
17,0,0,0,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
17,0,0,1,2,"SETP.LT p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
17,0,0,1,2,"SETP.LT p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
17,1,0,8,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
17,1,0,9,2,"SETP.LT p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
17,1,0,9,2,"SETP.LT p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
18,0,0,1,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
18,0,0,2,2,"SETP.LT p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
18,0,0,2,2,"SETP.LT p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
18,1,0,9,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
18,1,0,10,2,"SETP.LT p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
18,1,0,10,2,"SETP.LT p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
19,0,0,2,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
19,0,0,3,2,"SETP.LT p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
19,0,0,3,2,"SETP.LT p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
19,1,0,10,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
19,1,0,11,2,"SETP.LT p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
19,1,0,11,2,"SETP.LT p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
20,0,0,3,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
20,0,0,4,2,"SETP.LT p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
20,0,0,4,2,"SETP.LT p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
20,1,0,11,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
20,1,0,12,2,"SETP.LT p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
20,1,0,12,2,"SETP.LT p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
21,0,0,4,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
21,0,0,5,2,"SETP.LT p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
21,0,0,5,2,"SETP.LT p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
21,1,0,12,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
21,1,0,13,2,"SETP.LT p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
21,1,0,13,2,"SETP.LT p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
22,0,0,5,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
22,0,0,6,2,"SETP.LT p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
22,0,0,6,2,"SETP.LT p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
22,1,0,13,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
22,1,0,14,2,"SETP.LT p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
22,1,0,14,2,"SETP.LT p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
23,0,0,6,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
23,0,0,7,2,"SETP.LT p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
23,0,0,7,2,"SETP.LT p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
23,1,0,14,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
23,1,0,15,2,"SETP.LT p0, r1, r2",ISSUE,11111111111111111111111111111111,1,1,"",,,
23,1,0,15,2,"SETP.LT p0, r1, r2",EXECUTE,11111111111111111111111111111111,1,0,"",,,
24,0,0,7,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
24,0,0,0,3,"BRA.P p0, low_half",ISSUE,11111111111111111111111111111111,1,1,"",,,
24,0,0,0,8,"BRA.P p0, low_half",DIVERGE,11111111111111110000000000000000,1,0,"",,,
24,1,0,15,3,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
24,1,0,8,3,"BRA.P p0, low_half",ISSUE,11111111111111111111111111111111,1,1,"",,,
24,1,0,8,8,"BRA.P p0, low_half",DIVERGE,11111111111111110000000000000000,1,0,"",,,
25,0,0,1,3,"BRA.P p0, low_half",ISSUE,11111111111111111111111111111111,1,1,"",,,
25,0,0,1,8,"BRA.P p0, low_half",DIVERGE,11111111111111110000000000000000,1,0,"",,,
25,1,0,9,3,"BRA.P p0, low_half",ISSUE,11111111111111111111111111111111,1,1,"",,,
25,1,0,9,8,"BRA.P p0, low_half",DIVERGE,11111111111111110000000000000000,1,0,"",,,
26,0,0,2,3,"BRA.P p0, low_half",ISSUE,11111111111111111111111111111111,1,1,"",,,
